"20130523"	17.8
"20130524"	18.3
"20130524"	7.2
"20130525"	12.2
"20130525"	7.2
"20130526"	18.9
"20130526"	8.9
"20130527"	22.8
"20130527"	10.6
"20130528"	20.0
"20130528"	13.3
"20130529"	27.8
"20130529"	14.4
"20130530"	32.2
"20130530"	22.2
"20130531"	32.2
"20130531"	23.9
"20130601"	32.2
"20130601"	22.8
"20130602"	31.1
"20130602"	20.6
"20130603"	25.6
"20130603"	18.9
"20130604"	23.9
"20130604"	13.9
"20130605"	23.3
"20130605"	14.4
"20130606"	21.1
"20130606"	15.0
"20130607"	17.2
"20130607"	15.0
"20130608"	25.0
"20130608"	13.9
"20130609"	26.7
"20130609"	17.2
"20130610"	21.1
"20130610"	16.7
"20130611"	26.7
"20130611"	17.8
"20130612"	24.4
"20130612"	18.3
"20130613"	20.6
"20130613"	12.8
"20130614"	22.2
"20130614"	11.7
"20130615"	26.7
"20130615"	16.1
"20130616"	26.7
"20130616"	18.3
"20130617"	28.9
"20130617"	20.6
"20130618"	28.9
"20130618"	17.8
"20130619"	25.0
"20130619"	15.0
"20130620"	26.7
"20130620"	16.7
"20130621"	27.8
"20130621"	17.8
"20130622"	28.9
"20130622"	18.3
"20130623"	31.1
"20130623"	21.1
"20130624"	33.3
"20130624"	23.3
"20130625"	32.8
"20130625"	22.8
"20130626"	29.4
"20130626"	23.3
"20130627"	30.0
"20130627"	22.8
"20130628"	29.4
"20130628"	22.8
"20130629"	28.3
"20130629"	21.7
"20130815"	25.6
"20130815"	15.0
"20130816"	27.8
"20130816"	17.8
"20130817"	28.9
"20130817"	17.8
"20130818"	24.4
"20130818"	20.0
"20130819"	26.1
"20130819"	18.9
"20130820"	31.1
"20130820"	20.0
"20130821"	32.2
"20130821"	22.2
"20130822"	25.6
"20130822"	21.7
"20130823"	27.8
"20130823"	21.7
"20130824"	26.7
"20130824"	18.3
"20130825"	28.3
"20130825"	17.8
"20130826"	28.9
"20130826"	20.0
"20130827"	30.6
"20130827"	21.7
"20130828"	30.0
"20130828"	21.7
"20130829"	26.7
"20130829"	21.7
"20130830"	29.4
"20130830"	21.1
"20130831"	30.0
"20130831"	22.8
"20130901"	28.9
"20130901"	23.9
"20130902"	27.8
"20130902"	23.3
"20130903"	27.8
"20130903"	20.0
"20130904"	27.8
"20130904"	18.3
"20130905"	26.7
"20130905"	17.8
"20130906"	22.2
"20130906"	13.9
"20130907"	26.7
"20130907"	15.0
"20130908"	28.3
"20130908"	17.8
"20130909"	22.8
"20130909"	13.9
"20130910"	30.6
"20130910"	20.0
"20130911"	35.6
"20130911"	25.0
"20130912"	30.6
"20130912"	21.1
"20130913"	25.0
"20130913"	15.0
"20130914"	19.4
"20130914"	12.2
"20130915"	22.8
"20130915"	10.6
"20130916"	22.8
"20130916"	13.3
"20130917"	18.3
"20130917"	10.0
"20130918"	22.2
"20130918"	10.6
"20130919"	25.6
"20130919"	12.8
"20130920"	26.1
"20130920"	15.6
"20130921"	25.0
"20130921"	16.1
"20130922"	20.6
"20130922"	12.2
"20130923"	18.9
"20130923"	10.0
"20130924"	22.8
"20130924"	8.3
"20130925"	22.8
"20130925"	11.1
"20130926"	21.7
"20130926"	14.4
"20130927"	20.6
"20130927"	13.9
"20130928"	22.8
"20130928"	13.3
"20130929"	22.2
"20130929"	13.9
"20130930"	23.9
"20130930"	13.3
"20130101"	4.4
"20130101"	-3.3
"20130102"	0.6
"20130102"	-5.6
"20130103"	0.0
"20130103"	-4.4
"20130104"	2.8
"20130104"	-1.1
"20130105"	5.6
"20130105"	0.0
"20130106"	7.8
"20130106"	1.1
"20130107"	7.2
"20130107"	2.8
"20130108"	8.9
"20130108"	1.7
"20130109"	9.4
"20130109"	3.9
"20130110"	8.3
"20130110"	4.4
"20130111"	7.8
"20130111"	2.8
"20130112"	8.3
"20130112"	5.6
"20130113"	10.0
"20130113"	6.1
"20130114"	13.3
"20130114"	3.3
"20130115"	3.3
"20130115"	1.7
"20130116"	2.8
"20130116"	0.0
"20130117"	6.1
"20130117"	1.7
"20130118"	1.7
"20130118"	-3.9
"20130119"	10.6
"20130119"	-1.1
"20130120"	11.7
"20130120"	-1.1
"20130121"	0.0
"20130121"	-3.3
"20130122"	-2.8
"20130122"	-10.6
"20130123"	-6.7
"20130123"	-11.7
"20130124"	-5.6
"20130124"	-11.1
"20130125"	-4.4
"20130125"	-10.6
"20130126"	-2.8
"20130126"	-9.4
"20130127"	1.1
"20130127"	-7.2
"20130128"	2.2
"20130128"	-1.7
"20130129"	9.4
"20130129"	2.2
"20130130"	15.0
"20130130"	3.9
"20130131"	16.1
"20130131"	-1.1
"20130201"	-0.6
"20130201"	-4.4
"20130202"	-1.7
"20130202"	-7.2
"20130203"	-1.1
"20130203"	-4.4
"20130204"	-1.1
"20130204"	-5.0
"20130205"	0.0
"20130205"	-2.2
"20130206"	3.9
"20130206"	-1.7
"20130207"	0.0
"20130207"	-3.3
"20130208"	1.1
"20130208"	-2.8
"20130209"	0.0
"20130209"	-6.1
"20130210"	2.2
"20130210"	-7.8
"20130211"	7.2
"20130211"	1.1
"20130212"	6.7
"20130212"	2.2
"20130329"	12.8
"20130329"	4.4
"20130330"	15.0
"20130330"	4.4
"20130331"	12.2
"20130331"	6.7
"20130401"	16.7
"20130401"	2.8
"20130402"	6.1
"20130402"	0.6
"20130403"	7.8
"20130403"	0.6
"20130404"	11.7
"20130404"	0.6
"20130405"	17.8
"20130405"	5.0
"20130406"	11.1
"20130406"	1.7
"20130407"	12.8
"20130407"	4.4
"20130408"	22.8
"20130408"	10.6
"20130409"	27.8
"20130409"	10.6
"20130410"	23.3
"20130410"	12.8
"20130411"	15.6
"20130411"	8.3
"20130412"	8.3
"20130412"	5.0
"20130413"	14.4
"20130413"	5.0
"20130414"	13.9
"20130414"	7.8
"20130415"	15.0
"20130415"	6.7
"20130416"	17.2
"20130416"	8.3
"20130417"	21.7
"20130417"	12.8
"20130418"	15.0
"20130418"	10.6
"20130419"	21.7
"20130419"	12.8
"20130420"	15.6
"20130420"	6.1
"20130421"	12.8
"20130421"	2.8
"20130422"	12.8
"20130422"	5.0
"20130423"	11.7
"20130423"	5.0
"20130424"	20.6
"20130424"	6.7
"20130425"	18.9
"20130425"	7.8
"20130426"	19.4
"20130426"	10.0
"20130427"	21.7
"20130427"	8.9
"20130428"	20.6
"20130428"	10.6
"20130429"	13.9
"20130429"	11.1
"20130430"	20.0
"20130430"	10.6
"20130501"	20.6
"20130501"	8.3
"20130502"	22.2
"20130502"	9.4
"20130503"	18.9
"20130503"	9.4
"20130504"	20.6
"20130504"	8.9
"20130505"	17.8
"20130505"	7.8
"20130506"	20.6
"20130506"	7.8
"20130507"	23.3
"20130507"	11.1
"20130508"	17.2
"20130508"	12.8
"20130509"	20.0
"20130509"	12.2
"20130510"	26.1
"20130510"	15.0
"20130511"	21.1
"20130511"	16.1
"20130512"	21.1
"20130512"	10.6
"20130513"	14.4
"20130513"	7.2
"20131116"	15.6
"20131116"	7.2
"20131117"	15.6
"20131117"	10.6
"20131118"	18.3
"20131118"	10.6
"20131119"	10.6
"20131119"	2.2
"20131120"	6.7
"20131120"	0.0
"20131121"	11.1
"20131121"	1.7
"20131122"	13.9
"20131122"	10.6
"20131123"	12.2
"20131123"	-0.5
"20131124"	-1.0
"20131124"	-4.9
"20131125"	1.7
"20131125"	-4.9
"20131126"	8.3
"20131126"	0.6
"20131127"	16.7
"20131127"	1.7
"20131128"	1.7
"20131128"	-1.0
"20131129"	3.9
"20131129"	-1.6
"20131130"	3.9
"20131130"	-3.8
"20131201"	9.4
"20131201"	2.2
"20131202"	9.4
"20131202"	5.0
"20131203"	11.7
"20131203"	3.3
"20131204"	11.1
"20131204"	5.0
"20131205"	15.6
"20131205"	8.9
"20131206"	16.7
"20131206"	2.8
"20131207"	5.0
"20131207"	0.0
"20131208"	0.6
"20131208"	-1.6
"20131209"	3.9
"20131209"	-0.5
"20131210"	2.8
"20131210"	-1.0
"20131211"	0.6
"20131211"	-2.7
"20131212"	-1.0
"20131212"	-4.9
"20131213"	1.7
"20131213"	-4.9
"20131214"	1.1
"20131214"	-5.5
"20131215"	4.4
"20131215"	-1.0
"20131216"	0.6
"20131216"	-3.8
"20131217"	0.0
"20131217"	-4.3
"20131218"	2.8
"20131218"	-4.9
"20131219"	8.3
"20131219"	-1.0
"20131220"	11.7
"20131220"	5.0
"20131221"	18.3
"20131221"	10.6
"20131222"	21.7
"20131222"	16.1
"20131223"	17.8
"20131223"	5.6
"20131224"	5.6
"20131224"	-3.2
"20131225"	-0.5
"20131225"	-7.1
"20131226"	2.2
"20131226"	-1.0
"20131227"	4.4
"20131227"	-0.5
"20131228"	12.8
"20131228"	2.2
"20131229"	8.9
"20131229"	5.0
"20131230"	7.2
"20131230"	-4.9
"20131231"	0.0
"20131231"	-6.0
"20130213"	6.7
"20130213"	0.6
"20130214"	7.8
"20130214"	0.6
"20130215"	12.8
"20130215"	2.8
"20130216"	5.0
"20130216"	-0.6
"20130217"	0.0
"20130217"	-7.8
"20130218"	1.7
"20130218"	-8.3
"20130219"	9.4
"20130219"	0.6
"20130220"	3.3
"20130220"	-3.9
"20130221"	1.1
"20130221"	-4.4
"20130222"	3.3
"20130222"	-3.9
"20130223"	5.6
"20130223"	2.2
"20130224"	8.3
"20130224"	1.1
"20130225"	7.2
"20130225"	0.0
"20130226"	6.7
"20130226"	1.7
"20130227"	8.3
"20130227"	2.2
"20130228"	10.6
"20130228"	3.9
"20130301"	7.2
"20130301"	2.2
"20130302"	4.4
"20130302"	-0.6
"20130303"	4.4
"20130303"	-1.7
"20130304"	5.6
"20130304"	-2.8
"20130305"	9.4
"20130305"	-0.6
"20130306"	5.6
"20130306"	3.3
"20130307"	3.3
"20130307"	0.6
"20130308"	5.6
"20130308"	-0.6
"20130309"	12.8
"20130309"	1.7
"20130310"	10.0
"20130310"	2.2
"20130311"	12.2
"20130311"	4.4
"20130312"	13.9
"20130312"	6.1
"20130313"	11.1
"20130313"	3.3
"20130314"	5.0
"20130314"	-1.7
"20130315"	8.3
"20130315"	-1.1
"20130316"	5.0
"20130316"	0.0
"20130317"	3.3
"20130317"	-1.7
"20130318"	1.7
"20130318"	-2.2
"20130319"	6.1
"20130319"	0.6
"20130320"	7.2
"20130320"	0.0
"20130321"	4.4
"20130321"	-1.1
"20130322"	5.0
"20130322"	-2.2
"20130323"	7.8
"20130323"	0.0
"20130324"	8.3
"20130324"	0.6
"20130325"	4.4
"20130325"	2.2
"20130326"	11.7
"20130326"	2.8
"20130327"	11.7
"20130327"	2.2
"20130328"	10.6
"20130328"	2.8
