"20130919"	12.8
"20130920"	10.5
"20130921"	8.9
"20130922"	8.4
"20130923"	8.9
"20130924"	14.5
"20130925"	11.7
"20130926"	7.3
"20130927"	6.7
"20130928"	9.5
"20130929"	8.3
"20130930"	10.6
"20131001"	12.8
"20131002"	10.5
"20131003"	8.4
"20131004"	11.1
"20130101"	7.7
"20130102"	6.2
"20130103"	4.4
"20130104"	3.9
"20130105"	5.6
"20130106"	6.7
"20130107"	4.4
"20130108"	7.2
"20130109"	5.5
"20130110"	3.9
"20130111"	5.0
"20130112"	2.7
"20130113"	3.9
"20130114"	10.0
"20130115"	1.6
"20130116"	2.8
"20130117"	4.4
"20130118"	5.6
"20130119"	11.7
"20130120"	12.8
"20130121"	3.3
"20130122"	7.8
"20130123"	5.0
"20130124"	5.5
"20130125"	6.2
"20130126"	6.6
"20130127"	8.3
"20130128"	3.9
"20130129"	7.2
"20130130"	11.1
"20130131"	17.2
"20130201"	3.8
"20130202"	5.5
"20130203"	3.3
"20130204"	3.9
"20130205"	2.2
"20130206"	5.6
"20130207"	3.3
"20130208"	3.9
"20130209"	6.1
"20130210"	10.0
"20130211"	6.1
"20130212"	4.5
"20130213"	6.1
"20130214"	7.2
"20130215"	10.0
"20130216"	5.6
"20130405"	12.8
"20130406"	9.4
"20130407"	8.4
"20130408"	12.2
"20130409"	17.2
"20130410"	10.5
"20130411"	7.3
"20130412"	3.3
"20130413"	9.4
"20130414"	6.1
"20130415"	8.3
"20130416"	8.9
"20130417"	8.9
"20130418"	4.4
"20130419"	8.9
"20130420"	9.5
"20130421"	10.0
"20130422"	7.8
"20130423"	6.7
"20130424"	13.9
"20130425"	11.1
"20130426"	9.4
"20130427"	12.8
"20130428"	10.0
"20130429"	2.8
"20130430"	9.4
"20130501"	12.3
"20130502"	12.8
"20130503"	9.5
"20130504"	11.7
"20130505"	10.0
"20130506"	12.8
"20130507"	12.2
"20130508"	4.4
"20130509"	7.8
"20130510"	11.1
"20130511"	5.0
"20130512"	10.5
"20130513"	7.2
"20130514"	10.5
"20130515"	9.5
"20130516"	9.4
"20130517"	7.8
"20130518"	5.0
"20130519"	2.2
"20130520"	11.7
"20131120"	6.7
"20131121"	9.4
"20131122"	3.3
"20131123"	12.7
"20131124"	3.9
"20131125"	6.6
"20131126"	7.7
"20131127"	15.0
"20131128"	2.7
"20131129"	5.5
"20131130"	7.7
"20131201"	7.2
"20131202"	4.4
"20131203"	8.4
"20131204"	6.1
"20131205"	6.7
"20131206"	13.9
"20131207"	5.0
"20131208"	2.2
"20131209"	4.4
"20131210"	3.8
"20131211"	3.3
"20131212"	3.9
"20131213"	6.6
"20131214"	6.6
"20131215"	5.4
"20131216"	4.4
"20131217"	4.3
"20131218"	7.7
"20131219"	9.3
"20131220"	6.7
"20131221"	7.7
"20131222"	5.6
"20131223"	12.2
"20131224"	8.8
"20131225"	6.6
"20131226"	3.2
"20131227"	4.9
"20131228"	10.6
"20131229"	3.9
"20131230"	12.1
"20131231"	6.0
"20130217"	7.8
"20130218"	10.0
"20130219"	8.8
"20130220"	7.2
"20130221"	5.5
"20130222"	7.2
"20130223"	3.4
"20130224"	7.2
"20130225"	7.2
"20130226"	5.0
"20130227"	6.1
"20130228"	6.7
"20130301"	5.0
"20130302"	5.0
"20130303"	6.1
"20130304"	8.4
"20130305"	10.0
"20130306"	2.3
"20130307"	2.7
"20130308"	6.2
"20130309"	11.1
"20130310"	7.8
"20130311"	7.8
"20130312"	7.8
"20130313"	7.8
"20130314"	6.7
"20130315"	9.4
"20130316"	5.0
"20130317"	5.0
"20130318"	3.9
"20130319"	5.5
"20130320"	7.2
"20130321"	5.5
"20130322"	7.2
"20130323"	7.8
"20130324"	7.7
"20130325"	2.2
"20130326"	8.9
"20130327"	9.5
"20130328"	7.8
"20130329"	8.4
"20130330"	10.6
"20130331"	5.5
"20130401"	13.9
"20130402"	5.5
"20130403"	7.2
"20130404"	11.1
